,ID_Person,age,race,sex,educ,hhinc,hhtrips,hhsize,companions,wrkhrs,hhveh,distance,cluster
2201,700235422.0,37.0,1.0,1.0,5.0,10.0,9.0,3.0,0.0,40.0,1.0,8.0,0.0
2202,700236482.0,34.0,1.0,1.0,6.0,10.0,13.0,3.0,0.0,40.0,1.0,4.29,0.0
2203,700241371.0,44.0,3.0,1.0,6.0,9.0,6.0,1.0,0.0,40.0,1.0,7.03,0.0
2204,700241371.0,44.0,3.0,1.0,6.0,9.0,6.0,1.0,0.0,40.0,1.0,0.0,0.0
2205,700241421.0,57.0,1.0,2.0,2.0,7.0,9.0,2.0,2.0,40.0,1.0,11.48,0.0
2206,700241421.0,57.0,1.0,2.0,2.0,7.0,9.0,2.0,0.0,40.0,1.0,11.4,0.0
2207,700242531.0,57.0,2.0,2.0,6.0,9.0,2.0,1.0,0.0,45.0,1.0,14.24,0.0
2208,700242531.0,57.0,2.0,2.0,6.0,9.0,2.0,1.0,0.0,45.0,1.0,0.0,2.0
2209,700242531.0,57.0,2.0,2.0,6.0,9.0,2.0,1.0,0.0,45.0,1.0,1.06,2.0
2210,700242531.0,57.0,2.0,2.0,6.0,9.0,2.0,1.0,0.0,45.0,1.0,3.06,2.0
2211,700242531.0,57.0,2.0,2.0,6.0,9.0,2.0,1.0,0.0,45.0,1.0,0.0,2.0
2212,700242531.0,57.0,2.0,2.0,6.0,9.0,2.0,1.0,0.0,45.0,1.0,1.06,0.0
2213,700242531.0,57.0,2.0,2.0,6.0,9.0,2.0,1.0,0.0,45.0,1.0,1.06,0.0
2214,700242721.0,30.0,1.0,1.0,5.0,7.0,7.0,1.0,0.0,44.0,1.0,1.69,0.0
2215,700242721.0,30.0,1.0,1.0,5.0,7.0,7.0,1.0,0.0,44.0,1.0,1.19,0.0
2216,700242721.0,30.0,1.0,1.0,5.0,7.0,7.0,1.0,0.0,44.0,1.0,0.0,0.0
2217,700242721.0,30.0,1.0,1.0,5.0,7.0,7.0,1.0,0.0,44.0,1.0,0.67,0.0
2218,700243571.0,33.0,1.0,2.0,3.0,8.0,14.0,2.0,0.0,30.0,1.0,0.71,2.0
2219,700244281.0,38.0,1.0,2.0,6.0,9.0,6.0,1.0,0.0,50.0,0.0,3.1,2.0
2220,700244281.0,38.0,1.0,2.0,6.0,9.0,6.0,1.0,0.0,50.0,0.0,0.0,2.0
2221,700244281.0,38.0,1.0,2.0,6.0,9.0,6.0,1.0,0.0,50.0,0.0,0.0,0.0
2222,700244281.0,38.0,1.0,2.0,6.0,9.0,6.0,1.0,0.0,50.0,0.0,0.0,0.0
2223,700244281.0,38.0,1.0,2.0,6.0,9.0,6.0,1.0,0.0,50.0,0.0,0.0,0.0
2224,700245061.0,54.0,1.0,1.0,6.0,9.0,8.0,2.0,0.0,30.0,1.0,0.57,0.0
2225,700245061.0,54.0,1.0,1.0,6.0,9.0,8.0,2.0,0.0,30.0,1.0,0.57,0.0
2226,700245061.0,54.0,1.0,1.0,6.0,9.0,8.0,2.0,0.0,30.0,1.0,0.0,0.0
2227,700245161.0,36.0,2.0,2.0,5.0,7.0,5.0,1.0,0.0,50.0,1.0,11.22,0.0
2228,700245281.0,33.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,50.0,2.0,0.57,0.0
2229,700245281.0,33.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,50.0,2.0,1.16,0.0
2230,700245281.0,33.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,50.0,2.0,0.0,0.0
2231,700245281.0,33.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,50.0,2.0,4.51,0.0
2232,700245281.0,33.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,50.0,2.0,4.51,0.0
2233,700245541.0,36.0,6.0,2.0,3.0,1.0,8.0,1.0,2.0,30.0,0.0,1.02,0.0
2234,700245541.0,36.0,6.0,2.0,3.0,1.0,8.0,1.0,2.0,30.0,0.0,0.62,2.0
2235,700246732.0,27.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,45.0,1.0,3.97,2.0
2236,700246732.0,27.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,45.0,1.0,0.5,2.0
2237,700246732.0,27.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,45.0,1.0,0.0,2.0
2238,700246732.0,27.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,45.0,1.0,0.7,2.0
2239,700246732.0,27.0,1.0,2.0,5.0,9.0,8.0,2.0,0.0,45.0,1.0,0.0,2.0
2240,700247601.0,31.0,1.0,1.0,6.0,8.0,2.0,1.0,0.0,50.0,0.0,5.79,1.0
2241,700247601.0,31.0,1.0,1.0,6.0,8.0,2.0,1.0,0.0,50.0,0.0,0.0,1.0
2242,700248391.0,32.0,1.0,1.0,6.0,9.0,5.0,4.0,0.0,45.0,2.0,5.2,1.0
2243,700248391.0,32.0,1.0,1.0,6.0,9.0,5.0,4.0,0.0,45.0,2.0,0.0,1.0
2244,700249781.0,31.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,40.0,0.0,2.44,1.0
2245,700249781.0,31.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,40.0,0.0,0.85,1.0
2246,700250013.0,14.0,1.0,2.0,1.0,9.0,43.0,7.0,3.0,40.0,2.0,0.99,1.0
2247,700250013.0,14.0,1.0,2.0,1.0,9.0,43.0,7.0,3.0,40.0,2.0,0.99,1.0
2248,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,1.18,1.0
2249,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,0.68,1.0
2250,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,0.0,1.0
2251,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,1.65,1.0
2252,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,1.57,2.0
2253,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,5.74,2.0
2254,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,5.74,2.0
2255,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,0.0,2.0
2256,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,9.28,0.0
2257,700250014.0,13.0,1.0,2.0,1.0,9.0,43.0,7.0,0.0,40.0,2.0,0.0,0.0
2258,700250321.0,26.0,1.0,1.0,5.0,8.0,8.0,1.0,0.0,45.0,0.0,5.73,0.0
2259,700250471.0,52.0,1.0,1.0,5.0,10.0,12.0,4.0,0.0,8.0,4.0,0.68,0.0
2260,700250471.0,52.0,1.0,1.0,5.0,10.0,12.0,4.0,0.0,8.0,4.0,0.68,2.0
2261,700250471.0,52.0,1.0,1.0,5.0,10.0,12.0,4.0,0.0,8.0,4.0,0.68,0.0
2262,700257331.0,33.0,2.0,2.0,6.0,7.0,8.0,1.0,0.0,40.0,1.0,8.79,2.0
2263,700257331.0,33.0,2.0,2.0,6.0,7.0,8.0,1.0,0.0,40.0,1.0,0.0,2.0
2264,700257331.0,33.0,2.0,2.0,6.0,7.0,8.0,1.0,0.0,40.0,1.0,0.0,2.0
2265,700257331.0,33.0,2.0,2.0,6.0,7.0,8.0,1.0,0.0,40.0,1.0,0.32,2.0
2266,700257611.0,27.0,1.0,1.0,6.0,6.0,9.0,1.0,0.0,35.0,1.0,12.47,0.0
2267,700257851.0,33.0,1.0,2.0,6.0,9.0,8.0,2.0,0.0,40.0,2.0,1728.62,0.0
2268,700257852.0,36.0,1.0,1.0,5.0,9.0,8.0,2.0,0.0,40.0,2.0,0.0,0.0
2269,700258811.0,32.0,1.0,1.0,5.0,7.0,8.0,2.0,0.0,30.0,0.0,26.23,0.0
2270,700258811.0,32.0,1.0,1.0,5.0,7.0,8.0,2.0,2.0,30.0,0.0,0.44,0.0
2271,700258811.0,32.0,1.0,1.0,5.0,7.0,8.0,2.0,0.0,30.0,0.0,0.0,2.0
2272,700260881.0,31.0,1.0,2.0,6.0,5.0,9.0,2.0,0.0,50.0,1.0,5.29,2.0
2273,700261051.0,37.0,1.0,2.0,6.0,10.0,12.0,5.0,0.0,50.0,2.0,6105.67,0.0
2274,700261341.0,32.0,2.0,2.0,5.0,4.0,0.0,4.0,0.0,80.0,1.0,5.6,2.0
2275,700261341.0,32.0,2.0,2.0,5.0,4.0,0.0,4.0,0.0,80.0,1.0,0.0,2.0
2276,700261341.0,32.0,2.0,2.0,5.0,4.0,0.0,4.0,0.0,80.0,1.0,0.0,2.0
2277,700264731.0,31.0,1.0,1.0,6.0,7.0,8.0,1.0,0.0,40.0,0.0,30.06,2.0
2278,700265961.0,24.0,1.0,1.0,5.0,6.0,7.0,1.0,0.0,40.0,0.0,1.61,0.0
2279,700266041.0,22.0,1.0,2.0,5.0,5.0,4.0,1.0,0.0,45.0,0.0,15.0,0.0
2280,700267341.0,28.0,3.0,1.0,6.0,7.0,4.0,1.0,0.0,30.0,0.0,2.16,0.0
2281,700267341.0,28.0,3.0,1.0,6.0,7.0,4.0,1.0,0.0,30.0,0.0,0.0,0.0
2282,700267341.0,28.0,3.0,1.0,6.0,7.0,4.0,1.0,0.0,30.0,0.0,1.6,0.0
2283,700269211.0,70.0,1.0,1.0,6.0,10.0,11.0,2.0,0.0,43.0,2.0,1.67,0.0
2284,700269371.0,24.0,3.0,2.0,5.0,4.0,6.0,1.0,0.0,40.0,0.0,14.57,0.0
2285,700269412.0,23.0,1.0,2.0,6.0,5.0,9.0,2.0,0.0,40.0,0.0,4.55,0.0
2286,700269412.0,23.0,1.0,2.0,6.0,5.0,9.0,2.0,0.0,40.0,0.0,0.0,0.0
2287,700269412.0,23.0,1.0,2.0,6.0,5.0,9.0,2.0,1.0,40.0,0.0,1.58,0.0
2288,700269412.0,23.0,1.0,2.0,6.0,5.0,9.0,2.0,2.0,40.0,0.0,0.55,0.0
2289,700269412.0,23.0,1.0,2.0,6.0,5.0,9.0,2.0,0.0,40.0,0.0,0.0,0.0
2290,700269412.0,23.0,1.0,2.0,6.0,5.0,9.0,2.0,4.0,40.0,0.0,1.41,0.0
2291,700269412.0,23.0,1.0,2.0,6.0,5.0,9.0,2.0,0.0,40.0,0.0,4.52,0.0
2292,700270281.0,23.0,1.0,2.0,5.0,7.0,4.0,1.0,0.0,40.0,0.0,6.53,0.0
2293,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,11.8,0.0
2294,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,0.73,0.0
2295,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,0.0,0.0
2296,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,0.93,0.0
2297,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,1.38,0.0
2298,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,2.28,0.0
2299,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,0.0,0.0
2300,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,3.86,0.0
2301,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,0.0,0.0
2302,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,3.3,0.0
2303,700270351.0,35.0,2.0,2.0,6.0,5.0,5.0,3.0,0.0,12.0,0.0,0.0,2.0
2304,700270621.0,39.0,1.0,2.0,5.0,6.0,4.0,1.0,0.0,40.0,1.0,13.86,2.0
2305,700272391.0,38.0,6.0,2.0,6.0,5.0,4.0,1.0,0.0,40.0,0.0,38.71,2.0
2306,700272391.0,38.0,6.0,2.0,6.0,5.0,4.0,1.0,0.0,40.0,0.0,7.18,0.0
2307,700272391.0,38.0,6.0,2.0,6.0,5.0,4.0,1.0,0.0,40.0,0.0,0.0,0.0
2308,700273011.0,47.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,40.0,0.0,4.62,0.0
2309,700273731.0,38.0,1.0,1.0,6.0,10.0,7.0,2.0,0.0,45.0,2.0,4.0,0.0
2310,700273731.0,38.0,1.0,1.0,6.0,10.0,7.0,2.0,0.0,45.0,2.0,4.0,2.0
2311,700273731.0,38.0,1.0,1.0,6.0,10.0,7.0,2.0,0.0,45.0,2.0,0.0,2.0
2312,700273732.0,35.0,1.0,2.0,5.0,10.0,7.0,2.0,0.0,45.0,2.0,4.0,1.0
2313,700273732.0,35.0,1.0,2.0,5.0,10.0,7.0,2.0,0.0,45.0,2.0,4.0,1.0
2314,700273732.0,35.0,1.0,2.0,5.0,10.0,7.0,2.0,0.0,45.0,2.0,0.0,1.0
2315,700275041.0,28.0,1.0,2.0,5.0,10.0,6.0,2.0,0.0,40.0,2.0,8.23,2.0
2316,700275461.0,34.0,1.0,1.0,6.0,8.0,4.0,2.0,0.0,40.0,2.0,0.95,0.0
2317,700275461.0,34.0,1.0,1.0,6.0,8.0,4.0,2.0,0.0,40.0,2.0,7.09,0.0
2318,700276302.0,38.0,1.0,2.0,5.0,9.0,17.0,5.0,2.0,10.0,2.0,0.55,0.0
2319,700276302.0,38.0,1.0,2.0,5.0,9.0,17.0,5.0,2.0,10.0,2.0,0.55,0.0
2320,700276302.0,38.0,1.0,2.0,5.0,9.0,17.0,5.0,2.0,10.0,2.0,0.55,0.0
2321,700276782.0,45.0,1.0,1.0,6.0,10.0,27.0,5.0,0.0,40.0,1.0,12.24,0.0
2322,700276941.0,38.0,1.0,2.0,5.0,8.0,8.0,1.0,0.0,40.0,0.0,8.3,0.0
2323,700277151.0,48.0,1.0,2.0,5.0,8.0,4.0,1.0,0.0,40.0,0.0,6120.32,0.0
2324,700277151.0,48.0,1.0,2.0,5.0,8.0,4.0,1.0,0.0,40.0,0.0,22.47,0.0
2325,700277151.0,48.0,1.0,2.0,5.0,8.0,4.0,1.0,0.0,40.0,0.0,2.42,0.0
2326,700277461.0,40.0,1.0,2.0,3.0,9.0,12.0,2.0,0.0,40.0,1.0,4.0,0.0
2327,700277461.0,40.0,1.0,2.0,3.0,9.0,12.0,2.0,0.0,40.0,1.0,4.0,0.0
2328,700277461.0,40.0,1.0,2.0,3.0,9.0,12.0,2.0,0.0,40.0,1.0,0.0,0.0
2329,700279141.0,31.0,1.0,2.0,5.0,10.0,10.0,2.0,0.0,40.0,3.0,6.05,0.0
2330,700279141.0,31.0,1.0,2.0,5.0,10.0,10.0,2.0,0.0,40.0,3.0,6.05,2.0
2331,700279141.0,31.0,1.0,2.0,5.0,10.0,10.0,2.0,0.0,40.0,3.0,0.0,0.0
2332,700279611.0,30.0,1.0,2.0,5.0,10.0,10.0,2.0,0.0,45.0,0.0,4.67,0.0
2333,700279611.0,30.0,1.0,2.0,5.0,10.0,10.0,2.0,0.0,45.0,0.0,0.79,1.0
2334,700279611.0,30.0,1.0,2.0,5.0,10.0,10.0,2.0,0.0,45.0,0.0,0.0,2.0
2335,700280101.0,24.0,1.0,2.0,5.0,8.0,8.0,1.0,0.0,40.0,0.0,3.78,0.0
2336,700282111.0,39.0,3.0,1.0,6.0,9.0,0.0,2.0,1.0,40.0,2.0,4.02,0.0
2337,700283091.0,27.0,1.0,2.0,5.0,4.0,6.0,1.0,0.0,37.0,0.0,33.15,2.0
2338,700284281.0,23.0,1.0,2.0,5.0,7.0,7.0,2.0,0.0,40.0,0.0,10.65,0.0
2339,700286033.0,16.0,1.0,2.0,1.0,10.0,36.0,7.0,0.0,40.0,4.0,4.68,0.0
2340,700288941.0,27.0,1.0,1.0,6.0,6.0,7.0,1.0,0.0,40.0,1.0,49.08,0.0
2341,700289141.0,33.0,1.0,2.0,5.0,8.0,3.0,1.0,0.0,45.0,1.0,5.88,0.0
2342,700289141.0,33.0,1.0,2.0,5.0,8.0,3.0,1.0,0.0,45.0,1.0,0.0,0.0
2343,700289371.0,32.0,2.0,1.0,6.0,7.0,6.0,2.0,0.0,40.0,0.0,0.94,0.0
2344,700292681.0,32.0,1.0,2.0,6.0,9.0,6.0,2.0,0.0,40.0,0.0,5.01,0.0
2345,700293051.0,24.0,1.0,2.0,5.0,1.0,8.0,2.0,0.0,40.0,1.0,3.03,2.0
2346,700293052.0,24.0,3.0,2.0,5.0,1.0,8.0,2.0,0.0,50.0,1.0,0.55,2.0
2347,700293861.0,27.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,35.0,1.0,20.38,2.0
2348,700293861.0,27.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,35.0,1.0,0.0,2.0
2349,700293861.0,27.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,35.0,1.0,13.06,0.0
2350,700293861.0,27.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,35.0,1.0,0.0,0.0
2351,700293971.0,38.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,40.0,0.0,15.41,0.0
2352,700293971.0,38.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,40.0,0.0,2.02,0.0
2353,700293971.0,38.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,40.0,0.0,0.0,0.0
2354,700293971.0,38.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,40.0,0.0,6.09,0.0
2355,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,0.0,40.0,0.0,14.93,0.0
2356,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,40.0,0.0,0.46,0.0
2357,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,4.0,40.0,0.0,3.81,0.0
2358,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,0.0,40.0,0.0,4.19,0.0
2359,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,40.0,0.0,0.25,0.0
2360,700295511.0,26.0,1.0,2.0,5.0,5.0,6.0,1.0,0.0,40.0,0.0,9.31,0.0
2361,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,4.32,0.0
2362,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,1.45,0.0
2363,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0
2364,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,1.0,50.0,0.0,5.51,0.0
2365,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,4.24,0.0
2366,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,1.27,0.0
2367,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0
2368,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,0.89,0.0
2369,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,0.39,0.0
2370,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,1.27,0.0
2371,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,1.0,50.0,0.0,1.34,0.0
2372,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,1.34,0.0
2373,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0
2374,700295641.0,30.0,3.0,2.0,5.0,6.0,0.0,1.0,0.0,50.0,0.0,5.51,0.0
2375,700296191.0,23.0,6.0,2.0,3.0,6.0,11.0,2.0,0.0,38.0,0.0,5.92,0.0
2376,700296191.0,23.0,6.0,2.0,3.0,6.0,11.0,2.0,0.0,38.0,0.0,0.0,2.0
2377,700297681.0,24.0,1.0,2.0,5.0,8.0,5.0,1.0,0.0,40.0,0.0,6.88,0.0
2378,700298241.0,28.0,1.0,2.0,5.0,8.0,5.0,2.0,0.0,40.0,1.0,1.96,0.0
2379,700299291.0,49.0,1.0,2.0,6.0,10.0,33.0,4.0,0.0,48.0,2.0,17.83,0.0
2380,700299291.0,49.0,1.0,2.0,6.0,10.0,33.0,4.0,0.0,48.0,2.0,0.5,0.0
2381,700299291.0,49.0,1.0,2.0,6.0,10.0,33.0,4.0,0.0,48.0,2.0,17.83,0.0
2382,700299421.0,53.0,1.0,1.0,5.0,10.0,6.0,4.0,0.0,45.0,3.0,0.89,2.0
2383,700299671.0,30.0,1.0,2.0,5.0,7.0,10.0,2.0,0.0,40.0,1.0,4.44,2.0
2384,700300281.0,23.0,3.0,2.0,5.0,7.0,10.0,2.0,0.0,40.0,2.0,6.02,0.0
2385,700300281.0,23.0,3.0,2.0,5.0,7.0,10.0,2.0,0.0,40.0,2.0,6.02,0.0
2386,700300281.0,23.0,3.0,2.0,5.0,7.0,10.0,2.0,0.0,40.0,2.0,0.39,0.0
2387,700300281.0,23.0,3.0,2.0,5.0,7.0,10.0,2.0,0.0,40.0,2.0,5.65,0.0
2388,700301311.0,48.0,1.0,1.0,5.0,10.0,7.0,4.0,0.0,55.0,1.0,1.31,0.0
2389,700301311.0,48.0,1.0,1.0,5.0,10.0,7.0,4.0,0.0,55.0,1.0,0.0,0.0
2390,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,14.14,0.0
2391,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,0.0,0.0
2392,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,0.0,0.0
2393,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,2.92,2.0
2394,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,2.92,2.0
2395,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,0.0,0.0
2396,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,2.92,0.0
2397,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,2.8,0.0
2398,700316851.0,28.0,2.0,2.0,5.0,6.0,5.0,1.0,0.0,45.0,0.0,0.0,0.0
2399,700318271.0,29.0,1.0,1.0,5.0,7.0,5.0,1.0,0.0,40.0,0.0,188.36,0.0
2400,700318491.0,29.0,1.0,1.0,5.0,10.0,12.0,2.0,0.0,24.0,1.0,22.5,0.0
2401,700318492.0,32.0,1.0,2.0,6.0,10.0,12.0,2.0,0.0,42.0,1.0,0.92,0.0
2402,700318492.0,32.0,1.0,2.0,6.0,10.0,12.0,2.0,0.0,42.0,1.0,2.78,0.0
2403,700318492.0,32.0,1.0,2.0,6.0,10.0,12.0,2.0,0.0,42.0,1.0,3.11,0.0
2404,700321531.0,28.0,2.0,2.0,3.0,1.0,14.0,4.0,0.0,40.0,0.0,36.61,0.0
2405,700321531.0,28.0,2.0,2.0,3.0,1.0,14.0,4.0,0.0,40.0,0.0,0.0,0.0
2406,700321531.0,28.0,2.0,2.0,3.0,1.0,14.0,4.0,0.0,40.0,0.0,6.1,0.0
2407,700321531.0,28.0,2.0,2.0,3.0,1.0,14.0,4.0,1.0,40.0,0.0,6.1,0.0
2408,700321811.0,34.0,1.0,2.0,6.0,9.0,6.0,2.0,0.0,40.0,0.0,1.06,0.0
2409,700321811.0,34.0,1.0,2.0,6.0,9.0,6.0,2.0,0.0,40.0,0.0,6.04,1.0
2410,700321911.0,33.0,1.0,2.0,6.0,3.0,6.0,1.0,2.0,32.0,2.0,0.57,1.0
2411,700321911.0,33.0,1.0,2.0,6.0,3.0,6.0,1.0,1.0,32.0,2.0,2.64,1.0
2412,700321911.0,33.0,1.0,2.0,6.0,3.0,6.0,1.0,0.0,32.0,2.0,0.0,0.0
2413,700321911.0,33.0,1.0,2.0,6.0,3.0,6.0,1.0,2.0,32.0,2.0,1.64,0.0
2414,700321911.0,33.0,1.0,2.0,6.0,3.0,6.0,1.0,0.0,32.0,2.0,10.97,0.0
2415,700322607.0,16.0,6.0,2.0,1.0,10.0,22.0,7.0,0.0,40.0,3.0,2.02,0.0
2416,700322607.0,16.0,6.0,2.0,1.0,10.0,22.0,7.0,0.0,40.0,3.0,8.3,2.0
2417,700322607.0,16.0,6.0,2.0,1.0,10.0,22.0,7.0,0.0,40.0,3.0,0.0,2.0
2418,700322821.0,53.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,40.0,0.0,2.27,2.0
2419,700322831.0,66.0,1.0,2.0,4.0,7.0,10.0,3.0,1.0,40.0,4.0,3.02,2.0
2420,700322831.0,66.0,1.0,2.0,4.0,7.0,10.0,3.0,1.0,40.0,4.0,8.49,2.0
2421,700322831.0,66.0,1.0,2.0,4.0,7.0,10.0,3.0,1.0,40.0,4.0,22.69,2.0
2422,700325321.0,29.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,40.0,0.0,16.93,2.0
2423,700325321.0,29.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,40.0,0.0,1.18,0.0
2424,700325321.0,29.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,40.0,0.0,1.18,0.0
2425,700325321.0,29.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,40.0,0.0,0.24,0.0
2426,700325321.0,29.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,40.0,0.0,1.11,0.0
2427,700325321.0,29.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,40.0,0.0,12.99,0.0
2428,700326921.0,43.0,1.0,1.0,6.0,10.0,18.0,5.0,0.0,16.0,1.0,5.62,0.0
2429,700327111.0,53.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,35.0,0.0,9.39,0.0
2430,700327111.0,53.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,35.0,0.0,0.0,0.0
2431,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,11.57,0.0
2432,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,3.01,0.0
2433,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,2.3,0.0
2434,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,11.18,2.0
2435,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,0.0,0.0
2436,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,12.2,0.0
2437,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,1.44,0.0
2438,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,11.15,2.0
2439,700327381.0,29.0,2.0,2.0,6.0,10.0,1.0,2.0,0.0,8.0,2.0,0.0,2.0
2440,700328061.0,29.0,1.0,1.0,6.0,9.0,8.0,3.0,0.0,40.0,1.0,0.0,0.0
2441,700328321.0,35.0,6.0,2.0,6.0,3.0,6.0,1.0,0.0,40.0,0.0,0.72,0.0
2442,700328531.0,35.0,1.0,2.0,4.0,4.0,4.0,1.0,0.0,30.0,0.0,2.51,0.0
2443,700328531.0,35.0,1.0,2.0,4.0,4.0,4.0,1.0,0.0,30.0,0.0,2.51,0.0
2444,700329291.0,26.0,3.0,1.0,6.0,4.0,3.0,1.0,3.0,40.0,0.0,4.48,0.0
